article_id,year,firstname,surname,name,role_raw,gender,type
2020E002T044,2020,Věra,JOUROVÁ,Věra JOUROVÁ,komisařka pro hodnoty a transparentnost,F,M6
2020E002T044,2020,Daniel,TAKÁČ,Daniel TAKÁČ,moderátor,M,M1
2020E002T044,2020,Věra,JOUROVÁ,Věra JOUROVÁ,komisařka pro hodnoty a transparentnost,F,M6
2020E002T044,2020,Daniel,TAKÁČ,Daniel TAKÁČ,moderátor,M,M1
2020E002T044,2020,Věra,JOUROVÁ,Věra JOUROVÁ,komisařka pro hodnoty a transparentnost,F,M6
2020E002T044,2020,Daniel,TAKÁČ,Daniel TAKÁČ,moderátor,M,M1
2020E002T044,2020,Věra,JOUROVÁ,Věra JOUROVÁ,komisařka pro hodnoty a transparentnost,F,M6
2020E002T044,2020,Daniel,TAKÁČ,Daniel TAKÁČ,moderátor,M,M1
2020E002T044,2020,Věra,JOUROVÁ,Věra JOUROVÁ,komisařka pro hodnoty a transparentnost,F,M6
2020E002T044,2020,Daniel,TAKÁČ,Daniel TAKÁČ,moderátor,M,M1
2020E002T044,2020,Věra,JOUROVÁ,Věra JOUROVÁ,komisařka pro hodnoty a transparentnost,F,M6
2020E002T044,2020,Daniel,TAKÁČ,Daniel TAKÁČ,moderátor,M,M1
2020E002T044,2020,Věra,JOUROVÁ,Věra JOUROVÁ,komisařka pro hodnoty a transparentnost,F,M6
2020E002T044,2020,Daniel,TAKÁČ,Daniel TAKÁČ,moderátor,M,M1
2020E002T044,2020,Věra,JOUROVÁ,Věra JOUROVÁ,komisařka pro hodnoty a transparentnost,F,M6
2020E002T044,2020,Daniel,TAKÁČ,Daniel TAKÁČ,moderátor,M,M1
2020E002T044,2020,Věra,JOUROVÁ,Věra JOUROVÁ,komisařka pro hodnoty a transparentnost,F,M6
2020E002T044,2020,Daniel,TAKÁČ,Daniel TAKÁČ,moderátor,M,M1
2020E002T044,2020,Věra,JOUROVÁ,Věra JOUROVÁ,komisařka pro hodnoty a transparentnost,F,M6
2020E002T044,2020,Daniel,TAKÁČ,Daniel TAKÁČ,moderátor,M,M1
2020E002T044,2020,Věra,JOUROVÁ,Věra JOUROVÁ,komisařka pro hodnoty a transparentnost,F,M6
2020E002T044,2020,Daniel,TAKÁČ,Daniel TAKÁČ,moderátor,M,M1
2020E002T044,2020,Věra,JOUROVÁ,Věra JOUROVÁ,komisařka pro hodnoty a transparentnost,F,M6
2020E002T044,2020,Daniel,TAKÁČ,Daniel TAKÁČ,moderátor,M,M1
2020E002T044,2020,Věra,JOUROVÁ,Věra JOUROVÁ,komisařka pro hodnoty a transparentnost,F,M6
2020E002T044,2020,Daniel,TAKÁČ,Daniel TAKÁČ,moderátor,M,M1
2020E002T044,2020,Věra,JOUROVÁ,Věra JOUROVÁ,komisařka pro hodnoty a transparentnost,F,M6
2020E002T044,2020,Daniel,TAKÁČ,Daniel TAKÁČ,moderátor,M,M1
2020E002T044,2020,Věra,JOUROVÁ,Věra JOUROVÁ,komisařka pro hodnoty a transparentnost,F,M6
2020E002T044,2020,Daniel,TAKÁČ,Daniel TAKÁČ,moderátor,M,M1
2020E002T044,2020,Věra,JOUROVÁ,Věra JOUROVÁ,komisařka pro hodnoty a transparentnost,F,M6
2020E002T044,2020,Daniel,TAKÁČ,Daniel TAKÁČ,moderátor,M,M1
2020E002T044,2020,Věra,JOUROVÁ,Věra JOUROVÁ,komisařka pro hodnoty a transparentnost,F,M6
2020E002T044,2020,Daniel,TAKÁČ,Daniel TAKÁČ,moderátor,M,M1
2020E002T044,2020,Věra,JOUROVÁ,Věra JOUROVÁ,komisařka pro hodnoty a transparentnost,F,M6
2020E002T044,2020,Daniel,TAKÁČ,Daniel TAKÁČ,moderátor,M,M1
2020E002T044,2020,Věra,JOUROVÁ,Věra JOUROVÁ,komisařka pro hodnoty a transparentnost,F,M6
2020E002T044,2020,Daniel,TAKÁČ,Daniel TAKÁČ,moderátor,M,M1
2020E002T044,2020,Věra,JOUROVÁ,Věra JOUROVÁ,komisařka pro hodnoty a transparentnost,F,M6
2020E002T044,2020,Daniel,TAKÁČ,Daniel TAKÁČ,moderátor,M,M1
2020E002T044,2020,Věra,JOUROVÁ,Věra JOUROVÁ,komisařka pro hodnoty a transparentnost,F,M6
2020E002T044,2020,Daniel,TAKÁČ,Daniel TAKÁČ,moderátor,M,M1
2020E002T044,2020,Věra,JOUROVÁ,Věra JOUROVÁ,komisařka pro hodnoty a transparentnost,F,M6
2020E002T044,2020,Daniel,TAKÁČ,Daniel TAKÁČ,moderátor,M,M1
2020E002T044,2020,Věra,JOUROVÁ,Věra JOUROVÁ,komisařka pro hodnoty a transparentnost,F,M6
2020E002T044,2020,Daniel,TAKÁČ,Daniel TAKÁČ,moderátor,M,M1
2020E002T044,2020,Věra,JOUROVÁ,Věra JOUROVÁ,komisařka pro hodnoty a transparentnost,F,M6
2020E002T044,2020,Daniel,TAKÁČ,Daniel TAKÁČ,moderátor,M,M1
2020E002T044,2020,Miloš,ZEMAN,Miloš ZEMAN,prezident,M,M6
2020E002T044,2020,Jaroslav,KUBERA,Jaroslav KUBERA,předseda,M,M6
2020E002T044,2020,Daniel,TAKÁČ,Daniel TAKÁČ,moderátor,M,M1
2020E002T044,2020,Věra,JOUROVÁ,Věra JOUROVÁ,komisařka pro hodnoty a transparentnost,F,M6
2020E002T044,2020,Daniel,TAKÁČ,Daniel TAKÁČ,moderátor,M,M1
2020E002T044,2020,Věra,JOUROVÁ,Věra JOUROVÁ,komisařka pro hodnoty a transparentnost,F,M6
2020E002T044,2020,Daniel,TAKÁČ,Daniel TAKÁČ,moderátor,M,M1
2020E002T044,2020,Věra,JOUROVÁ,Věra JOUROVÁ,komisařka pro hodnoty a transparentnost,F,M6
2020E002T044,2020,Daniel,TAKÁČ,Daniel TAKÁČ,moderátor,M,M1
2020E002T044,2020,Věra,JOUROVÁ,Věra JOUROVÁ,komisařka pro hodnoty a transparentnost,F,M6
2020E002T044,2020,Daniel,TAKÁČ,Daniel TAKÁČ,moderátor,M,M1
2020E002T044,2020,Věra,JOUROVÁ,Věra JOUROVÁ,komisařka pro hodnoty a transparentnost,F,M6
2020E002T044,2020,Daniel,TAKÁČ,Daniel TAKÁČ,moderátor,M,M1
2020E002T044,2020,Věra,JOUROVÁ,Věra JOUROVÁ,komisařka pro hodnoty a transparentnost,F,M6
2020E002T044,2020,Daniel,TAKÁČ,Daniel TAKÁČ,moderátor,M,M1
2020E002T044,2020,Věra,JOUROVÁ,Věra JOUROVÁ,komisařka pro hodnoty a transparentnost,F,M6
2020E002T044,2020,Daniel,TAKÁČ,Daniel TAKÁČ,moderátor,M,M1
2020E002T044,2020,Věra,JOUROVÁ,Věra JOUROVÁ,komisařka pro hodnoty a transparentnost,F,M6
2020E002T044,2020,Daniel,TAKÁČ,Daniel TAKÁČ,moderátor,M,M1
2020E002T044,2020,Věra,JOUROVÁ,Věra JOUROVÁ,komisařka pro hodnoty a transparentnost,F,M6
2020E002T044,2020,Daniel,TAKÁČ,Daniel TAKÁČ,moderátor,M,M1
2020E002T044,2020,Věra,JOUROVÁ,Věra JOUROVÁ,komisařka pro hodnoty a transparentnost,F,M6
2020E002T044,2020,Daniel,TAKÁČ,Daniel TAKÁČ,moderátor,M,M1
2020E002T044,2020,Věra,JOUROVÁ,Věra JOUROVÁ,komisařka pro hodnoty a transparentnost,F,M6
2020E002T044,2020,Daniel,TAKÁČ,Daniel TAKÁČ,moderátor,M,M1
2020E002T044,2020,Věra,JOUROVÁ,Věra JOUROVÁ,komisařka pro hodnoty a transparentnost,F,M6
2020E002T044,2020,Daniel,TAKÁČ,Daniel TAKÁČ,moderátor,M,M1
2020E002T044,2020,Věra,JOUROVÁ,Věra JOUROVÁ,komisařka pro hodnoty a transparentnost,F,M6
2020E002T044,2020,Daniel,TAKÁČ,Daniel TAKÁČ,moderátor,M,M1
2020E002T044,2020,Věra,JOUROVÁ,Věra JOUROVÁ,komisařka pro hodnoty a transparentnost,F,M6
2020E002T044,2020,Daniel,TAKÁČ,Daniel TAKÁČ,moderátor,M,M1
2020E002T044,2020,Věra,JOUROVÁ,Věra JOUROVÁ,komisařka pro hodnoty a transparentnost,F,M6
2020E002T044,2020,Daniel,TAKÁČ,Daniel TAKÁČ,moderátor,M,M1
2020E002T060,2020,Jaroslav,KUBERA,Jaroslav KUBERA,předseda,M,M6
2020E002T060,2020,Martin,ŘEZNÍČEK,Martin ŘEZNÍČEK,moderátor,M,M1
2020E002T060,2020,Jaroslav,KUBERA,Jaroslav KUBERA,předseda,M,M6
2020E002T060,2020,Martin,ŘEZNÍČEK,Martin ŘEZNÍČEK,moderátor,M,M1
2020E002T060,2020,Jaroslav,KUBERA,Jaroslav KUBERA,předseda,M,M6
2020E002T060,2020,Martin,ŘEZNÍČEK,Martin ŘEZNÍČEK,moderátor,M,M1
2020E002T060,2020,Jaroslav,KUBERA,Jaroslav KUBERA,předseda,M,M6
2020E002T060,2020,Martin,ŘEZNÍČEK,Martin ŘEZNÍČEK,moderátor,M,M1
2020E002T060,2020,Radek,VONDRÁČEK,Radek VONDRÁČEK,předseda,M,M6
2020E002T060,2020,Martin,ŘEZNÍČEK,Martin ŘEZNÍČEK,moderátor,M,M1
2020E002T060,2020,Světlana,WITOWSKÁ,Světlana WITOWSKÁ,moderátorka,F,M1
2020E002T060,2020,Václav,HAVEL,Václav HAVEL,bývalý česko slovenský prezident,M,?
2020E002T060,2020,Světlana,WITOWSKÁ,Světlana WITOWSKÁ,moderátorka,F,M1
2020E002T060,2020,Václav,KLAUS,Václav KLAUS,bývalý prezident,M,M6
2020E002T060,2020,Světlana,WITOWSKÁ,Světlana WITOWSKÁ,moderátorka,F,M1
2020E002T060,2020,Miloš,ZEMAN,Miloš ZEMAN,prezident,M,M6
2020E002T060,2020,Světlana,WITOWSKÁ,Světlana WITOWSKÁ,moderátorka,F,M1
2020E002T092,2020,Jiří,VÁCLAVEK,Jiří VÁCLAVEK,moderátor,M,M1
2020E002T092,2020,Boris,JOHNSON,Boris JOHNSON,britský premiér předseda konzervativců,M,M6
2020E002T092,2020,Jiří,VÁCLAVEK,Jiří VÁCLAVEK,moderátor,M,M1
2020E002T092,2020,Jan,KOVÁŘ,Jan KOVÁŘ,analytik,M,M5
2020E002T092,2020,Jiří,VÁCLAVEK,Jiří VÁCLAVEK,moderátor,M,M1
2020E002T092,2020,Jan,KOVÁŘ,Jan KOVÁŘ,analytik,M,M5
2020E002T092,2020,Jiří,VÁCLAVEK,Jiří VÁCLAVEK,moderátor,M,M1
2020E002T092,2020,Jan,KOVÁŘ,Jan KOVÁŘ,analytik,M,M5
2020E002T092,2020,Jiří,VÁCLAVEK,Jiří VÁCLAVEK,moderátor,M,M1
2020E002T092,2020,Jan,KOVÁŘ,Jan KOVÁŘ,analytik,M,M5
2020E002T092,2020,Jiří,VÁCLAVEK,Jiří VÁCLAVEK,moderátor,M,M1
2020E002T092,2020,Jan,KOVÁŘ,Jan KOVÁŘ,analytik,M,M5
2020E002T092,2020,Jiří,VÁCLAVEK,Jiří VÁCLAVEK,moderátor,M,M1
2020E002T092,2020,Jan,KOVÁŘ,Jan KOVÁŘ,analytik,M,M5
2020E002T092,2020,Jiří,VÁCLAVEK,Jiří VÁCLAVEK,moderátor,M,M1
2020E002T092,2020,Jan,KOVÁŘ,Jan KOVÁŘ,analytik,M,M5
2020E002T092,2020,Jiří,VÁCLAVEK,Jiří VÁCLAVEK,moderátor,M,M1
2020E002T092,2020,Jan,KOVÁŘ,Jan KOVÁŘ,analytik,M,M5
2020E002T092,2020,Jiří,VÁCLAVEK,Jiří VÁCLAVEK,moderátor,M,M1
2020E002T092,2020,Jan,KOVÁŘ,Jan KOVÁŘ,analytik,M,M5
2020E002T017,2020,Mariana,NOVOTNÁ,Mariana NOVOTNÁ,moderátorka,F,M1
2020E002T017,2020,Sebastian,KURZ,Sebastian KURZ,předseda rakouských lidovců,M,M6
2020E002T008,2020,Mariana,NOVOTNÁ,Mariana NOVOTNÁ,moderátorka,F,M1
2020E002T008,2020,Sebastian,KURZ,Sebastian KURZ,předseda rakouských lidovců,M,M6
2020E002T062,2020,Jaroslav,KUBERA,Jaroslav KUBERA,předseda,M,M6
2020E002T062,2020,Martin,ŘEZNÍČEK,Martin ŘEZNÍČEK,moderátor,M,M1
2020E002T062,2020,Jaroslav,KUBERA,Jaroslav KUBERA,předseda,M,M6
2020E002T062,2020,Martin,ŘEZNÍČEK,Martin ŘEZNÍČEK,moderátor,M,M1
2020E002T062,2020,Jaroslav,KUBERA,Jaroslav KUBERA,předseda,M,M6
2020E002T062,2020,Martin,ŘEZNÍČEK,Martin ŘEZNÍČEK,moderátor,M,M1
2020E002T062,2020,Radek,VONDRÁČEK,Radek VONDRÁČEK,předseda,M,M6
2020E002T062,2020,Martin,ŘEZNÍČEK,Martin ŘEZNÍČEK,moderátor,M,M1
2020E002T062,2020,Radek,VONDRÁČEK,Radek VONDRÁČEK,předseda,M,M6
2020E002T062,2020,Martin,ŘEZNÍČEK,Martin ŘEZNÍČEK,moderátor,M,M1
2020E002T062,2020,Ivan,BARTOŠ,Ivan BARTOŠ,předseda,M,M6
2020E002T062,2020,Martin,ŘEZNÍČEK,Martin ŘEZNÍČEK,moderátor,M,M1
2020E002T062,2020,Ivan,BARTOŠ,Ivan BARTOŠ,předseda,M,M6
2020E002T062,2020,Martin,ŘEZNÍČEK,Martin ŘEZNÍČEK,moderátor,M,M1
2020E002T062,2020,Ivan,BARTOŠ,Ivan BARTOŠ,předseda,M,M6
2020E002T062,2020,Martin,ŘEZNÍČEK,Martin ŘEZNÍČEK,moderátor,M,M1
2020E002T062,2020,Ivan,BARTOŠ,Ivan BARTOŠ,předseda,M,M6
2020E002T062,2020,Martin,ŘEZNÍČEK,Martin ŘEZNÍČEK,moderátor,M,M1
2020E002T062,2020,Tomio,OKAMURA,Tomio OKAMURA,předseda hnutí,M,M6
2020E002T062,2020,Martin,ŘEZNÍČEK,Martin ŘEZNÍČEK,moderátor,M,M1
2020E002T062,2020,Tomio,OKAMURA,Tomio OKAMURA,předseda hnutí,M,M6
2020E002T062,2020,Martin,ŘEZNÍČEK,Martin ŘEZNÍČEK,moderátor,M,M1
2020E002T062,2020,Tomio,OKAMURA,Tomio OKAMURA,předseda hnutí,M,M6
2020E002T062,2020,Jaroslav,KUBERA,Jaroslav KUBERA,předseda,M,M6
2020E001T006,2020,Jana,BÍLEK MAREČKOVÁ,Jana BÍLEK MAREČKOVÁ,moderátorka,F,M1
2020E001T006,2020,Si,ŤIN PCHING,Si ŤIN PCHING,čínský prezident,M,M6
2020E001T006,2020,Vladimir,PUTIN,Vladimir PUTIN,ruský prezident,M,M6
2020E001T006,2020,Angela,MERKELOVÁ,Angela MERKELOVÁ,německá kancléřka,F,M6
2020E001T006,2020,Emmanuel,MACRON,Emmanuel MACRON,francouzský prezident,M,M6
2020E050T045,2020,Zuzana,TVARŮŽKOVÁ,Zuzana TVARŮŽKOVÁ,moderátorka,F,M1
2020E050T045,2020,Miloš,VYSTRČIL,Miloš VYSTRČIL,nový předseda,M,M6
2020E050T045,2020,Jaroslav,VĚTROVSKÝ,Jaroslav VĚTROVSKÝ,senátor,M,M6
2020E050T045,2020,Zuzana,TVARŮŽKOVÁ,Zuzana TVARŮŽKOVÁ,moderátorka,F,M1
2020E050T045,2020,Miloš,VYSTRČIL,Miloš VYSTRČIL,nový předseda,M,M6
2020E050T045,2020,Zuzana,TVARŮŽKOVÁ,Zuzana TVARŮŽKOVÁ,moderátorka,F,M1
2020E050T045,2020,Miloš,VYSTRČIL,Miloš VYSTRČIL,nový předseda,M,M6
2020E050T045,2020,Zuzana,TVARŮŽKOVÁ,Zuzana TVARŮŽKOVÁ,moderátorka,F,M1
2020E050T045,2020,Miloš,VYSTRČIL,Miloš VYSTRČIL,nový předseda,M,M6
2020E050T045,2020,Zuzana,TVARŮŽKOVÁ,Zuzana TVARŮŽKOVÁ,moderátorka,F,M1
2020E050T045,2020,Miloš,VYSTRČIL,Miloš VYSTRČIL,nový předseda,M,M6
2020E050T045,2020,Zuzana,TVARŮŽKOVÁ,Zuzana TVARŮŽKOVÁ,moderátorka,F,M1
2020E050T045,2020,Miloš,VYSTRČIL,Miloš VYSTRČIL,nový předseda,M,M6
2020E050T045,2020,Zuzana,TVARŮŽKOVÁ,Zuzana TVARŮŽKOVÁ,moderátorka,F,M1
2020E050T045,2020,Miloš,VYSTRČIL,Miloš VYSTRČIL,nový předseda,M,M6
2020E050T045,2020,Zuzana,TVARŮŽKOVÁ,Zuzana TVARŮŽKOVÁ,moderátorka,F,M1
2020E050T045,2020,Miloš,VYSTRČIL,Miloš VYSTRČIL,nový předseda,M,M6
2020E050T045,2020,Zuzana,TVARŮŽKOVÁ,Zuzana TVARŮŽKOVÁ,moderátorka,F,M1
2020E050T045,2020,Miloš,VYSTRČIL,Miloš VYSTRČIL,nový předseda,M,M6
2020E050T045,2020,Zuzana,TVARŮŽKOVÁ,Zuzana TVARŮŽKOVÁ,moderátorka,F,M1
2020E050T045,2020,Miloš,VYSTRČIL,Miloš VYSTRČIL,nový předseda,M,M6
2020E050T045,2020,Zuzana,TVARŮŽKOVÁ,Zuzana TVARŮŽKOVÁ,moderátorka,F,M1
2020E050T045,2020,Miloš,VYSTRČIL,Miloš VYSTRČIL,nový předseda,M,M6
2020E050T045,2020,Zuzana,TVARŮŽKOVÁ,Zuzana TVARŮŽKOVÁ,moderátorka,F,M1
2020E050T045,2020,Miloš,VYSTRČIL,Miloš VYSTRČIL,nový předseda,M,M6
2020E050T045,2020,Zuzana,TVARŮŽKOVÁ,Zuzana TVARŮŽKOVÁ,moderátorka,F,M1
2020E050T045,2020,Miloš,VYSTRČIL,Miloš VYSTRČIL,nový předseda,M,M6
2020E050T045,2020,Zuzana,TVARŮŽKOVÁ,Zuzana TVARŮŽKOVÁ,moderátorka,F,M1
2020E050T045,2020,Miloš,VYSTRČIL,Miloš VYSTRČIL,nový předseda,M,M6
2020E050T045,2020,Zuzana,TVARŮŽKOVÁ,Zuzana TVARŮŽKOVÁ,moderátorka,F,M1
2020E050T045,2020,Miloš,VYSTRČIL,Miloš VYSTRČIL,nový předseda,M,M6
2020E050T045,2020,Zuzana,TVARŮŽKOVÁ,Zuzana TVARŮŽKOVÁ,moderátorka,F,M1
2020E050T045,2020,Miloš,VYSTRČIL,Miloš VYSTRČIL,nový předseda,M,M6
2020E050T045,2020,Zuzana,TVARŮŽKOVÁ,Zuzana TVARŮŽKOVÁ,moderátorka,F,M1
2020E050T045,2020,Miloš,VYSTRČIL,Miloš VYSTRČIL,nový předseda,M,M6
2020E050T045,2020,Zuzana,TVARŮŽKOVÁ,Zuzana TVARŮŽKOVÁ,moderátorka,F,M1
2020E050T045,2020,Miloš,VYSTRČIL,Miloš VYSTRČIL,nový předseda,M,M6
2020E050T045,2020,Zuzana,TVARŮŽKOVÁ,Zuzana TVARŮŽKOVÁ,moderátorka,F,M1
2020E050T045,2020,Miloš,VYSTRČIL,Miloš VYSTRČIL,nový předseda,M,M6
2020E050T045,2020,Zuzana,TVARŮŽKOVÁ,Zuzana TVARŮŽKOVÁ,moderátorka,F,M1
2020E050T045,2020,Miloš,VYSTRČIL,Miloš VYSTRČIL,nový předseda,M,M6
2020E050T045,2020,Zuzana,TVARŮŽKOVÁ,Zuzana TVARŮŽKOVÁ,moderátorka,F,M1
2020E050T045,2020,Miloš,VYSTRČIL,Miloš VYSTRČIL,nový předseda,M,M6
2020E050T045,2020,Zuzana,TVARŮŽKOVÁ,Zuzana TVARŮŽKOVÁ,moderátorka,F,M1
2020E050T045,2020,Miloš,VYSTRČIL,Miloš VYSTRČIL,nový předseda,M,M6
2020E050T045,2020,Zuzana,TVARŮŽKOVÁ,Zuzana TVARŮŽKOVÁ,moderátorka,F,M1
2020E050T045,2020,Miloš,VYSTRČIL,Miloš VYSTRČIL,nový předseda,M,M6
2020E050T045,2020,Zuzana,TVARŮŽKOVÁ,Zuzana TVARŮŽKOVÁ,moderátorka,F,M1
2020E050T045,2020,Miloš,VYSTRČIL,Miloš VYSTRČIL,nový předseda,M,M6
2020E050T045,2020,Zuzana,TVARŮŽKOVÁ,Zuzana TVARŮŽKOVÁ,moderátorka,F,M1
2020E050T045,2020,Miloš,VYSTRČIL,Miloš VYSTRČIL,nový předseda,M,M6
2020E050T045,2020,Zuzana,TVARŮŽKOVÁ,Zuzana TVARŮŽKOVÁ,moderátorka,F,M1
2020E050T045,2020,Jiří,RŮŽIČKA,Jiří RŮŽIČKA,senátor,M,M6
2020E050T045,2020,Zuzana,TVARŮŽKOVÁ,Zuzana TVARŮŽKOVÁ,moderátorka,F,M1
2020E050T045,2020,Miloš,VYSTRČIL,Miloš VYSTRČIL,nový předseda,M,M6
2020E050T045,2020,Zuzana,TVARŮŽKOVÁ,Zuzana TVARŮŽKOVÁ,moderátorka,F,M1
2020E050T045,2020,Miloš,VYSTRČIL,Miloš VYSTRČIL,nový předseda,M,M6
2020E050T045,2020,Zuzana,TVARŮŽKOVÁ,Zuzana TVARŮŽKOVÁ,moderátorka,F,M1
2020E050T045,2020,Miloš,VYSTRČIL,Miloš VYSTRČIL,nový předseda,M,M6
2020E050T045,2020,Zuzana,TVARŮŽKOVÁ,Zuzana TVARŮŽKOVÁ,moderátorka,F,M1
2020E050T045,2020,Miloš,VYSTRČIL,Miloš VYSTRČIL,nový předseda,M,M6
2020E050T045,2020,Zuzana,TVARŮŽKOVÁ,Zuzana TVARŮŽKOVÁ,moderátorka,F,M1
2020E050T045,2020,Miloš,VYSTRČIL,Miloš VYSTRČIL,nový předseda,M,M6
2020E050T045,2020,Zuzana,TVARŮŽKOVÁ,Zuzana TVARŮŽKOVÁ,moderátorka,F,M1
2020E050T045,2020,Miloš,VYSTRČIL,Miloš VYSTRČIL,nový předseda,M,M6
2020E050T045,2020,Zuzana,TVARŮŽKOVÁ,Zuzana TVARŮŽKOVÁ,moderátorka,F,M1
2020E050T045,2020,Miloš,VYSTRČIL,Miloš VYSTRČIL,nový předseda,M,M6
2020E050T045,2020,Zuzana,TVARŮŽKOVÁ,Zuzana TVARŮŽKOVÁ,moderátorka,F,M1
2020E050T045,2020,Miloš,VYSTRČIL,Miloš VYSTRČIL,nový předseda,M,M6
2020E050T045,2020,Zuzana,TVARŮŽKOVÁ,Zuzana TVARŮŽKOVÁ,moderátorka,F,M1
2020E060A012,2020,Tereza,KRUMPHOLZOVÁ,Tereza KRUMPHOLZOVÁ,moderátorka,F,M1
2020E060A012,2020,Marek,SLAVÍK,Marek SLAVÍK,redaktor,M,M1
2020E060A012,2020,Ivo,VONDRÁK,Ivo VONDRÁK,hejtman,M,M6
2020E060A012,2020,Marek,SLAVÍK,Marek SLAVÍK,redaktor,M,M1
2020E060A012,2020,Jan,HRADECKÝ,Jan HRADECKÝ,děkan,M,M5
2020E060A012,2020,Ivan,BARTOŠ,Ivan BARTOŠ,krajinný ekolog,M,?
2020E060A012,2020,Marek,SLAVÍK,Marek SLAVÍK,redaktor,M,M1
2020E060A012,2020,Ivo,VONDRÁK,Ivo VONDRÁK,hejtman,M,M6
2020E060A012,2020,Marek,SLAVÍK,Marek SLAVÍK,redaktor,M,M1
2020E060A012,2020,Ivo,VONDRÁK,Ivo VONDRÁK,hejtman,M,M6
2020E060A012,2020,Marek,SLAVÍK,Marek SLAVÍK,redaktor,M,M1
2020E060A012,2020,Ivan,BARTOŠ,Ivan BARTOŠ,krajinný ekolog,M,?
2020E060A012,2020,Marek,SLAVÍK,Marek SLAVÍK,redaktor,M,M1
2020E058A061,2020,Daniela,PÍSAŘOVICOVÁ,Daniela PÍSAŘOVICOVÁ,moderátorka,F,M1
2020E058A061,2020,Bohumil,VOSTAL,Bohumil VOSTAL,zpravodaj,M,M1
2020E057A033,2020,Jan,PIRKL,Jan PIRKL,moderátor,M,M1
2020E057A033,2020,Marek,SLAVÍK,Marek SLAVÍK,redaktor,M,M1
2020E057A033,2020,Ivo,VONDRÁK,Ivo VONDRÁK,hejtman,M,M6
2020E057A033,2020,Marek,SLAVÍK,Marek SLAVÍK,redaktor,M,M1
2020E057A033,2020,Jan,HRADECKÝ,Jan HRADECKÝ,děkan,M,M5
2020E057A033,2020,Ivan,BARTOŠ,Ivan BARTOŠ,krajinný ekolog,M,?
2020E057A033,2020,Marek,SLAVÍK,Marek SLAVÍK,redaktor,M,M1
2020E057A033,2020,Ivo,VONDRÁK,Ivo VONDRÁK,hejtman,M,M6
2020E057A033,2020,Marek,SLAVÍK,Marek SLAVÍK,redaktor,M,M1
2020E057A033,2020,Ivo,VONDRÁK,Ivo VONDRÁK,hejtman,M,M6
2020E057A033,2020,Marek,SLAVÍK,Marek SLAVÍK,redaktor,M,M1
2020E057A033,2020,Ivan,BARTOŠ,Ivan BARTOŠ,krajinný ekolog,M,?
2020E057A033,2020,Marek,SLAVÍK,Marek SLAVÍK,redaktor,M,M1
2020E054A004,2020,Daniela,PÍSAŘOVICOVÁ,Daniela PÍSAŘOVICOVÁ,moderátorka,F,M1
2020E054A004,2020,Milan,BRUNCLÍK,Milan BRUNCLÍK,redaktor,M,M1
2020E054A004,2020,Tomáš,KREJZAR,Tomáš KREJZAR,ředitel odboru koncepcí lesního hospodářství,M,M5
2020E054A004,2020,Milan,BRUNCLÍK,Milan BRUNCLÍK,redaktor,M,M1
2020E054A004,2020,Tomáš,KREJZAR,Tomáš KREJZAR,ředitel odboru koncepcí lesního hospodářství,M,M5
2020E054A004,2020,Milan,BRUNCLÍK,Milan BRUNCLÍK,redaktor,M,M1
2020E052A001,2020,Tomáš,DRAHOŇOVSKÝ,Tomáš DRAHOŇOVSKÝ,moderátor,M,M1
2020E052A001,2020,Andrej,BABIŠ,Andrej BABIŠ,premiér,M,M6
2020E052A001,2020,Mette,FREDERIKSENOVÁ,Mette FREDERIKSENOVÁ,dánská premiérka,F,M6
2020E052A001,2020,Tomáš,DRAHOŇOVSKÝ,Tomáš DRAHOŇOVSKÝ,moderátor,M,M1
2020E052A001,2020,Linda,BARTOŠOVÁ,Linda BARTOŠOVÁ,redaktorka,F,M1
2020E050A061,2020,Michal,KUBAL,Michal KUBAL,moderátor,M,M1
2020E050A061,2020,Lukáš,MATHÉ,Lukáš MATHÉ,zpravodaj,M,M1
2020E050A061,2020,Mariusz,MAJ,Mariusz MAJ,horník,M,M2
2020E050A061,2020,Lukáš,MATHÉ,Lukáš MATHÉ,zpravodaj,M,M1
2020E050A061,2020,Jerzy,DEMSKI,Jerzy DEMSKI,odborový předák,M,?
2020E050A061,2020,Lukáš,MATHÉ,Lukáš MATHÉ,zpravodaj,M,M1
2020E050A061,2020,Mateusz,MORAWIECKI,Mateusz MORAWIECKI,polský premiér,M,M6
2020E050A061,2020,Lukáš,MATHÉ,Lukáš MATHÉ,zpravodaj,M,M1
2020E050A061,2020,Rafal,KMIECIK,Rafal KMIECIK,aktivista,M,M5
2020E050A061,2020,Lukáš,MATHÉ,Lukáš MATHÉ,zpravodaj,M,M1
2020E049A006,2020,Barbora,KROUŽKOVÁ,Barbora KROUŽKOVÁ,moderátorka,F,M1
2020E049A006,2020,Petr,VALEČKO,Petr VALEČKO,redaktor,M,M1
2020E049A006,2020,Petr,VALEČKO,Petr VALEČKO,redaktor,M,M1
2020E049A006,2020,Dave,THOUP,Dave THOUP,britské ministerstvo životníh prostedí,F?,?
2020E049A006,2020,Petr,VALEČKO,Petr VALEČKO,redaktor,M,M1
2020E049A006,2020,Penelope,ENDERSBYOVÁ,Penelope ENDERSBYOVÁ,ředitelka britského meteorologického úřadu,F,M5
2020E049A006,2020,Petr,VALEČKO,Petr VALEČKO,redaktor,M,M1
