article_id,year,T00,T01,T02,T03,T04,T05,T06,T07,T08,T09,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,dominant_topic
2015E261T081,2015,0.03879112309217445,0.0005169698926948947,0.0,0.026186389194772036,0.0035695232265047995,0.002004198917081682,0.0003325581129835841,0.0,0.0,0.0,0.006116552801393564,0.006787716178109397,0.0013142079198391271,0.0,0.0,0.001750889631911791,0.0,0.028454162242435608,0.0,0.0,0
2015E261T051,2015,0.08863304190619373,0.0028038641758200704,0.0016625210259516886,0.0,0.0,0.0,0.004444188564126846,0.0,0.0,0.0,0.0,0.0,0.0,0.00631970501146449,0.02443411867171126,0.0014730848661254304,0.0,0.0,0.0,0.017401207121086917,0
2015E261T062,2015,0.0,0.0,0.013933914810515494,0.0,0.12183520600536915,0.0,0.0,0.0,0.0,0.0,0.0,0.13326125998565774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
2015E258T072,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2047666246912011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
2015E257T053,2015,0.06135341894127946,0.005158755664699699,0.006130048262094336,0.0,0.0,0.0,0.0008910648306631526,0.04487977260791335,0.0,0.0,0.0,0.0,0.0012751234217061919,0.0,0.020839392506246848,0.0,0.0018610801453880937,0.008544906146597604,0.008131127517375296,0.0012068991637427266,0
2015E254T065,2015,0.012220638187548344,1.3096151028160928e-05,0.0,0.0,0.0,0.0,0.01258432815597175,0.0,0.0,0.007135325301496842,0.014602217361086708,0.0013529101745617985,0.0,0.06556467341849956,0.014272383507771118,0.05031413273681479,0.005004745333091309,0.0,0.0,0.001615760330628184,13
2015E244T071,2015,0.0032821451345895554,0.0008351002343157659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05944567496297075,0.0,0.03008601656648407,0.003397761586758365,0.18191048995860368,0.0,0.0,0.0,0.0,15
2015E244T024,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.004594580894180493,0.0,0.00984691541465,0.0,0.0,0.050661210860193505,0.0,0.013489848369119732,0.0,0.21949531153801866,0.0,0.0,0.004394597328350726,0.0,15
2015E244T042,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.004594580894180493,0.0,0.00984691541465,0.0,0.0,0.050661210860193505,0.0,0.013489848369119732,0.0,0.21949531153801866,0.0,0.0,0.004394597328350726,0.0,15
2015E303A067,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.018710587553598366,0.0,0.011790765720472529,0.035160180227050065,0.0,0.08759557460167836,0.0,0.00018156299322373508,0.0,0.005211176221553862,0.002169469805006402,0.0,0.0,0.0033885098489652883,11
2015E303A006,2015,0.0,0.0,0.01198145149711844,0.0,0.0,0.0,0.007439299196081395,0.0,0.03750758487474435,0.018397282706430523,0.0,0.12700767433612525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
2015E298A011,2015,0.019213801955690536,0.0,0.012515160968879451,0.0,0.006919599171300574,0.005475169429397772,0.01893328196521737,0.0,0.0,0.0,0.0,0.00033332229612353085,0.0,0.02595651007652118,0.005563539803902949,0.027364045357740126,0.028696420948263437,0.0,0.0007265377958377936,0.01703782677729003,16
2015E274A018,2015,0.013250541713073744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034558192271394235,0.0,0.13283755815995946,0.0,0.0,0.0,0.0,0.0,3.4497591196349585e-05,0.0,0.0,0.0016081223677800924,10
2015E303T053,2015,0.02528714342224955,0.0,0.0,0.21476594365519774,0.0,0.0,0.0009102871534036986,0.01224932052090699,0.0,0.0,0.0,0.0,0.0,0.0,0.006064107574793639,0.0,0.0,0.0,0.0,0.0,3
2015E303T054,2015,0.029131234073690088,0.0,0.005227038737354583,0.0,0.07498850967040044,0.0,0.0,0.0,0.04242270049002297,0.1416348853695976,0.0,0.05182969522539055,0.0,0.0056254444630627065,0.0,0.0,0.0,0.0,0.0022758827032622916,0.0,9
2015E299T003,2015,0.0,0.0,0.0,0.00014131477327794994,0.059582845600847194,0.0006900609926796103,0.004682170755824436,0.0,0.013070085477940276,0.0,0.05625835413683262,0.004267298055011211,0.0,0.0,0.0,0.0019293923166127372,0.0,0.004417512223483564,0.00800114433793967,0.004287389870499212,4
2015E299T050,2015,0.03451159211068765,0.08057364639378382,0.0,0.004096712227196838,0.0032639609668179696,0.0,0.0,0.0,0.0027970175624849073,0.0,0.0,0.0,0.011963800134033791,0.0008480445165740088,0.01542100620787416,0.0,0.0,0.010426399387228797,0.0020282302462794584,0.0,1
2015E299T028,2015,0.0,0.0,0.0,0.00014131477327794994,0.059582845600847194,0.0006900609926796103,0.004682170755824436,0.0,0.013070085477940276,0.0,0.05625835413683262,0.004267298055011211,0.0,0.0,0.0,0.0019293923166127372,0.0,0.004417512223483564,0.00800114433793967,0.004287389870499212,4
2015E282T080,2015,0.060541309842218054,0.0,0.006770670623187764,0.005322287442962125,0.0,0.009003142758840784,0.0,0.005108205106626042,0.02038029895794436,0.0,0.0,0.0,0.0,0.0,0.0,0.018662157587967562,0.005908552099883868,0.0,0.0,0.0,0
2015E278T030,2015,0.003131923918578592,0.0013898907512796435,0.00954944514448069,0.0,0.0,0.0011832999897511897,0.009180275661302912,0.0,0.0019959977053543377,0.0,8.928032032567798e-05,0.009033975724707984,0.0,0.025205140409339424,0.012887399258072623,0.00369076307508681,0.0013880392562290983,0.0,0.0023643665533664513,0.004981387110983084,13
2015E278T005,2015,0.003131923918578592,0.0013898907512796435,0.00954944514448069,0.0,0.0,0.0011832999897511897,0.009180275661302912,0.0,0.0019959977053543377,0.0,8.928032032567798e-05,0.009033975724707984,0.0,0.025205140409339424,0.012887399258072623,0.00369076307508681,0.0013880392562290983,0.0,0.0023643665533664513,0.004981387110983084,13
2015E306T076,2015,0.009235420912127312,0.0002808981620277102,0.0,0.0,0.2111264888793979,0.0,0.0,0.0,0.0,0.0,0.11827351983741316,0.0,0.002065651288365597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
2015E334A052,2015,0.013170185645116671,0.0,0.0,0.0,0.024468492149768324,0.0,0.0,0.0,0.005505256695317342,0.0,0.005857042791445134,0.11440432347503952,0.013762192149415639,0.018126481909698663,0.0,0.0,0.0,0.012312845802398076,0.0,0.002603805411578012,11
2015E334A049,2015,0.015816974180194412,0.0,0.08744313034468695,0.004438313998879654,0.0,0.0,0.002466789676179184,0.0,0.0,0.0,0.0060686796648325835,0.023772353830802898,0.0,0.023233235226779926,0.01854071321458264,0.0054262973746536675,0.027052750071008203,0.023716139338138126,0.0,0.005256981878733305,2
2015E334A001,2015,0.005822047429088627,0.0,0.09680092641140273,0.0,0.005576921600857976,0.0,0.0,0.0,0.0,0.014355760249207003,0.0,0.14010927345973861,0.0004205415593505049,0.0,0.006274868131140002,0.06059310527623343,0.0,0.013509095441254788,0.0,0.006023817729984177,11
2015E333A022,2015,0.008529262203358479,0.0,0.02109697974066005,0.0,0.0,0.0,0.01032066153816098,0.0,0.0,0.0,0.015807348398173847,0.11507645679611114,0.0,0.0,0.017739268745305136,0.003528002472978062,0.0,0.0,0.0048195624402742375,0.001833413811575087,11
2015E333A026,2015,0.0,0.0,0.15378341157708206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017807863823932978,0.0,0.0,2
2015E323A096,2015,0.029970556818177396,0.0,0.0,0.10066122848048595,0.023718197983761586,0.0,0.0,0.0,0.0,0.0,0.1470854152495053,0.0,0.014190862133670384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
2015E319A001,2015,0.0160625308691834,0.0002741941963426997,0.007343185008450367,0.1255904473746275,0.0,0.0,0.0,0.01537360687271003,0.0,0.0,0.0031218424597342126,0.003689314403780063,0.0,0.0,0.008521803048182845,0.0008560468599111692,0.0,0.09777566675835174,0.0,0.0,3
2015E316A087,2015,0.06358997222894351,0.005567181671126706,0.0,0.08956004194987095,0.0,0.0,0.0006262286780838753,0.0044629408923021145,0.0,0.0,0.0004842317194583204,0.0,0.007542579996451884,0.0,0.013761186849703178,0.0,0.00400722388915869,0.0035828753354216866,0.0,0.0,3
2015E312A023,2015,0.007192007752950137,0.0,0.011302041349829605,0.0,0.0,0.0014844781047920331,0.0,0.0,0.0,0.0011104528541762645,0.027159874406441787,0.0011975691709434355,0.0,0.06270069929133629,0.04465162805639095,0.0035704519815575606,0.0,0.0,0.0,0.0,13
2015E305A010,2015,0.0,0.0,0.0,0.013057020060139056,0.10666681023965267,0.0,0.0011831088566424883,0.0,0.019222282754618597,0.06719391067619183,0.07219413679385737,0.0,0.0,0.0,0.0,0.0,0.0,0.028175144381668963,0.0,0.0,4
2015E334T011,2015,0.0,0.0,0.1259084745448807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15125238152295173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
2015E334T015,2015,0.0,0.0,0.1430750818926218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007309015117394737,0.016290348441789494,0.0,0.0,0.0,0.0,2
2015E334T038,2015,0.0,0.0,0.1259084745448807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15125238152295173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
2015E334T047,2015,0.0,0.0,0.03788924092952733,0.012125155241828011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1166643911743931,0.0,0.0,0.0,0.0,0.0,0.06318481794249767,0.0,0.0,11
2015E334T028,2015,0.0,0.0,0.14837436882345117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004124438492695014,0.017227472477979178,0.0,0.0,0.0,0.0,2
2015E334T064,2015,0.04029182019844902,0.0,0.0982362185227506,0.006762599539997021,0.006332855905842922,0.0,0.009305003817156293,0.0,0.0018779560474633653,0.023620776764175826,0.0024968468605769353,0.02938830646328713,0.0,0.015259168486249735,0.007948303201352593,0.007379449870893465,0.0063179993799439066,0.0068817629616328225,0.007195444878700734,0.0,2
2015E334T024,2015,0.0,0.0,0.1259084745448807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15125238152295173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
2015E334T073,2015,0.01595962977566293,0.0,0.058612699009143066,0.0,0.0,0.00875762126506871,0.0,0.0024304497023819277,0.0,0.02054342257798818,0.0,0.049598109739237874,0.0,0.0,0.005925748282403597,0.009999625689047827,0.0157687033677399,0.0,0.007928357336388518,0.009124403615529629,2
2015E334T020,2015,0.00243639276271615,0.0,0.08301904236631248,0.0,0.0,0.0,0.0,0.0012934392936862396,0.0,0.01192945455120794,0.01297809029887541,0.13790288041944426,0.0,0.01746988970541221,0.013556502039548881,0.002222799320224259,0.0,0.0,0.0,0.0015300499477074098,11
2015E334T001,2015,0.0,0.0,0.13865272318673058,0.0004421234215987972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007157595470451148,0.01752692484718291,0.0,0.0,0.0,0.0,2
2015E334T042,2015,0.0,0.0,0.12452568474745161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14895656823247355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
2015E333T022,2015,0.0,0.0,0.14233567909501532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004677584546329343,0.0,0.0,0.002538832394824304,0.008776590334141812,0.0,0.0,0.0,0.014556561187081422,0.0,2
2015E333T023,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.004225082296660105,0.0,0.0,0.09545226997636468,0.024037548170047652,0.011618417184708104,0.0,0.05090715059976985,0.031344017905085425,0.0,0.001382624466829757,0.0,0.0,0.0,9
2015E333T004,2015,0.0,0.0,0.04849885814876568,0.0,0.0,0.0,0.0,0.0,0.0048623194855573265,0.0,0.0,0.14343900757370628,0.0,0.0,0.033465157195904593,0.0,0.0,0.0,0.0,0.0,11
2015E333T024,2015,0.010361163861055877,0.0,0.0,0.0013868790603646887,0.0,0.004926781607796194,0.025905816470091835,0.00735684496894428,0.005309132193238362,0.06487237373988733,0.0,0.07003026914961362,0.0,0.0,0.0,0.0024180138762704717,0.01926885077681064,0.009971892031016028,0.0,0.0002644589847462135,11
2015E331T013,2015,0.009421979361432836,0.0,0.10805418903353159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063868242553510495,0.0,0.0,0.0,0.0,2
2015E331T043,2015,0.009421979361432836,0.0,0.10805418903353159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063868242553510495,0.0,0.0,0.0,0.0,2
2015E331T038,2015,0.009421979361432836,0.0,0.10805418903353159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063868242553510495,0.0,0.0,0.0,0.0,2
2015E331T020,2015,0.0,0.0,0.08573254101428081,0.0,0.019307817285442418,0.001574980895040811,0.012146451554868263,0.0,0.0,0.01965853955584826,0.0026598233484107967,0.060867392544065264,0.0,0.014347902502035685,0.006863238749915806,0.009482819377051659,0.0,0.0,0.002175087677376725,0.0,2
2015E329T071,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0010248490543915663,0.0,0.0,0.09392755125524849,0.02365220352563862,0.012304207038638725,0.0,0.0543647180440078,0.03212620981770943,0.0,1.941346889361439e-05,0.0,0.0,0.0,9
2015E322T024,2015,0.0,0.0,0.027346226696018116,0.0,0.0,0.0,0.0,0.0038235777874132968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19753147093428394,0.02367161401848561,0.0,0.0,0.0,15
2015E319T006,2015,0.08742191716912977,0.0012340007990148973,0.015904792973116515,0.019944541574772778,0.007737854129620391,0.0,0.0,0.01926205629815761,0.0,0.0012754161407840044,0.0,0.0,0.0,0.0,0.015182220026096082,0.0012351300258725162,0.007567758005340644,0.0,0.0021874588127564565,0.00789888230760818,0
2015E316T070,2015,0.005517048341109693,0.0,0.004202867551736921,0.0,0.0,0.004378488180392071,0.005644725882664794,0.010713807212474816,0.01549862742723014,0.015516499595931885,0.0070304200722223304,0.006170422172888827,0.0,0.046001597419496866,0.008457339538472084,0.0,0.014962833084277087,0.0,0.0,0.05947253772093,19
2015E316T020,2015,0.0,8.218705478675528e-05,0.01812159865419623,0.0,0.0,0.01028351564237395,0.003066196617584602,0.00971678345868549,0.0,0.012100769220179159,0.004006092027398336,0.003331406222915993,0.0,0.007068259900278354,0.02214339519051222,0.006115671937216031,0.00824218014048311,0.012296150961290225,0.00016393195699354558,0.004399976789864206,14
2015E350A005,2015,0.023082501019421962,0.0030926800609945115,0.0,0.0,0.0026610804812070587,0.0,0.00046746227288847335,0.0,0.0,0.0,0.004001217609978639,0.03635687623069743,0.0012929661937187227,0.018161479702892017,0.012760276201715917,0.0,0.0,0.011533951563952852,0.007377254183263838,0.0028595194324542474,11
2015E346A049,2015,0.0,0.0,0.01936163009709822,0.0,0.0,0.003988986197224465,0.0,0.0,0.00971529652803591,0.013155701210659322,0.0,0.05999454623614598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027855457458907888,11
2015E346A029,2015,0.013475446363345888,0.001224738170848673,0.0278641758332643,0.0,0.16274071975276055,0.0007692945867669582,0.017668250128260232,0.015869880208414955,0.0,0.0,0.0,0.09119337226112183,0.0,0.0029589298531561186,0.00680158368941629,0.0069973290799667,0.01560859821998004,0.0,0.0,0.00270256357383225,4
2015E345A004,2015,0.018709456933793712,0.0,0.0662663017083255,0.0029689153448754844,0.0,0.0,0.0,0.0,0.0,0.0017093276876357817,0.0,0.11079128474172845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
2015E345A055,2015,0.008585092530465223,0.0,0.014465309139918307,0.0,0.10120086527144795,0.007836194299899108,0.001131444844964861,0.0015070202676338684,0.0,0.008678313659796934,0.0,0.02652937647756605,0.026474889367676314,0.0,0.0,0.0011176842910180385,0.0,0.0,0.00792929571080766,0.0,4
2015E340A001,2015,0.03228085616167245,0.00037411273730384294,0.0013780850859585192,0.19297823091443467,0.004845146650916011,0.0,0.0,0.009750845477384532,0.00443109206153927,0.00030266151615615007,0.0,0.0,0.0,0.0,0.0026210519473716487,0.0,0.0,0.0,0.0,0.0,3
2015E339A047,2015,0.0016661733645308326,0.0,0.006949570963795279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06042957667571582,0.023385175078149315,0.0,0.01183049537039328,0.04257440868784998,0.0,0.004369072354103976,0.0,0.0,0.007552681766713257,10
2015E335A077,2015,0.01020762682067413,0.0,0.0016408204335470334,0.0,0.0009256269464977813,0.0,0.004193127378928191,0.0,0.0,0.0,0.01664217888708553,0.09291585469045482,0.0,0.0,0.01567447155361098,0.0014867764079730726,0.018062424317504065,0.003791165636447405,0.010140800834410092,0.003272593506862486,11
2015E335A005,2015,0.014256747337005252,0.0,0.06209853838942868,0.0,0.0,0.000329386827064639,0.0,0.0,0.0,0.003685961983830974,0.0012446466342667228,0.0727775219893497,0.0008325278479084651,0.009884348117730006,0.015405278723455098,0.05750414544537312,0.003928849986278458,0.0,0.0005900325222049866,0.0027880008895740447,11
2015E364T062,2015,0.0,0.0,0.014059816276746965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03755952776655708,0.0031026522479716025,0.0,0.09003101562741592,0.014928705372118403,0.0,0.0,0.0,0.0,0.001999013783281596,13
2015E362T032,2015,0.0036997738653840265,0.00013392584188883137,0.005764769358170897,0.0,0.04166834697689731,0.0018743710879105336,0.0,0.0,0.0021812507968981877,0.02075079281398457,0.03529838623442735,0.0,0.0,0.00597492724006178,0.06397887652628809,0.009105089199514416,0.005903847778234265,0.015568683653821287,0.0,0.05655308930771203,14
2015E362T064,2015,0.004904105651949584,0.0,0.0,0.0,0.0,0.0007913855569124964,0.0,0.0,0.0,0.15110316427391615,0.043179163084188864,0.008061388604667135,0.0,0.011602277475952128,0.05169113837738811,0.0,0.004741366250289872,0.002713489581101271,0.0,0.0059742120099768705,9
2015E362T007,2015,0.003142634379170775,0.0,0.006257519214429358,0.0,0.035683861580153256,0.003201087830791531,0.0,0.0,0.001162584479031438,0.018878845915568182,0.033938079182028284,0.0,0.0,0.004601244748026112,0.07963098142778197,0.01107530310597279,0.007034780020231937,0.012771103688185528,0.0,0.05848336131705114,14
2015E361T011,2015,0.0,0.0007207758279041948,0.0,0.006177568934438869,0.0,0.0,0.006236912181859762,0.0,0.009643001304456542,0.0,0.0,0.0,0.0,0.13962773266284095,0.0,0.0,0.0,0.0,0.0,0.0,13
2015E359T020,2015,0.0,0.0,0.00016124820785912803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2104000872857319,0.0,0.0,0.0,0.0,0.0,14
2015E351T063,2015,0.010303346602912423,0.0034381535043729677,0.0028406371049616323,0.011373405795861515,0.00035741459238782506,0.002979203347427588,0.014078492858216735,0.0,0.0,0.0,0.004389535180389614,0.0,0.0,0.025061655696827632,0.026336476227697064,0.00524427009456641,0.0,0.019260396988031583,0.006083678900121294,0.04578489667235069,19
2015E348T049,2015,0.041675236278286364,0.0,0.0011451722240714234,0.0,0.002595735797182772,0.000400875836944383,0.0,0.005248487511141707,0.024819876312909356,0.0,0.0,0.01473410911010969,0.004871693127054726,0.0,0.0,0.0007745247007000251,0.0020702386864647573,0.020429243356946652,0.0,0.0,0
2015E347T009,2015,0.004860864575993025,0.0,0.004732494018482344,0.007248713018202556,0.0,0.0,0.00441913762499517,0.0,0.0,0.0315736312333352,0.0,0.11215469366069468,0.0,0.0,0.0,0.06831011021958205,0.0,0.003960194013281169,0.009446731844751689,0.017213883521597917,11
2015E347T010,2015,0.04169121607031001,0.0,0.03062433047222247,0.0,0.14690263799586598,0.0,0.0,0.0,0.05166742993582082,0.006820498370330846,0.0,0.05201337799629828,0.0,0.017095173737768827,0.0,0.011204944919775498,0.0,0.0,0.0,0.0,4
2015E345T026,2015,0.0,0.0,0.15245806331864106,0.007731942997430772,0.005486026318281992,0.0,0.0,0.0,0.0,0.0,0.0,0.0003865271457559915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
2015E345T032,2015,0.001909449511946249,0.0,0.09786267454131267,0.016708015580296765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0981809042423902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008947488279470256,11
2015E345T077,2015,0.04372006744907388,0.0,0.0,0.0,0.0,0.0,0.024622438096813127,0.10455277084331033,0.0018972099904073449,0.0,0.0,0.0,0.0022188293096276042,0.0,0.0019408049626155938,0.0,0.0,0.0,0.003985974939348903,0.0,7
2015E345T073,2015,0.0,0.0,0.1369125503889146,0.0,0.07556222725552779,0.0,0.0,0.0,0.0,0.0,0.0,0.061445600169559175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
2015E345T010,2015,0.0,0.0,0.13108270392026514,0.008180733173920872,0.0034450803714936,0.0,0.0,0.0,0.0,0.0,0.0,0.07029983214291859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
2015E345T014,2015,0.0,0.0,0.1535932393442094,0.006820985541154712,0.005276020517355257,0.0,0.0,0.0,0.0,0.0,0.0,0.00044409016511412106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
2015E345T069,2015,0.008618535582537595,0.0,0.008368670018445531,0.0,0.0,0.0,0.011203147310826767,0.0,0.0,0.0,0.03243060483573113,0.0688396288351291,0.0,0.010545279662599145,0.011859577082962675,0.0012486256417132842,0.0,0.0,0.0,0.0,11
2015E345T002,2015,0.0,0.0,0.15363910211637627,0.0,0.0,0.0,0.02541785183106878,0.0,0.0,0.0,0.0,0.0766162694875662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
2015E344T011,2015,0.006930611239869127,0.0,0.09739003489484652,0.0,0.0,0.0,0.0,0.0,0.0,0.017220962021355677,0.0,0.01645087494653868,0.0,0.0,0.005030897451414097,0.0,0.0,0.0,0.0,0.0,2
2015E344T036,2015,0.006930611239869127,0.0,0.09739003489484652,0.0,0.0,0.0,0.0,0.0,0.0,0.017220962021355677,0.0,0.01645087494653868,0.0,0.0,0.005030897451414097,0.0,0.0,0.0,0.0,0.0,2
2015E343T062,2015,0.020094071201570595,0.0,0.016925643294609313,0.0,0.24463052408998373,0.0,0.0015943049210797042,0.0,0.0,0.026810941759420323,0.0,0.051680520805975655,0.0,0.0020503750051865436,0.0,0.0075714219205687645,0.000696509398595208,0.0,0.0,0.0,4
2015E340T024,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.002885655259302375,0.0,0.0,0.016182107133795212,0.008483262970060123,0.025114142674497564,0.0,0.11525776169273984,0.00946934094552668,0.0015758245814245068,0.0,0.0,0.0,0.0,13
2015E340T007,2015,0.0,0.0,0.049010905466683026,0.027004731092224187,0.044416391736700006,0.0,0.0007418202789878088,0.0,0.0,0.0,0.0,0.09345933129243307,0.0,0.0,0.003070720524748236,0.0,0.007981219446611858,0.0,0.0,0.0,11
2015E338T073,2015,0.0007133501791057871,0.0,0.0,0.0,0.0,0.0,0.002539696982366797,0.0,0.0,0.015455139020525274,0.008056476680769566,0.0237114205880814,0.0,0.11190192217808688,0.010950804419083434,0.0016136520734008908,0.0,0.0,0.0,0.0,13
2015E336T080,2015,0.023785834487232895,0.0,0.03536727894239959,0.01620232912968355,0.0007356896581775268,0.00361165106738807,0.01633755312364419,0.0062167397549015,0.000293806978877787,0.021708474592731113,0.0018347864936195085,0.0524408386265773,0.001893577835322531,0.0,0.008942836182990278,0.0036908293243056597,0.0,0.0009341108181397785,0.0013287581283994128,0.0012098970037675556,11
2015E335T037,2015,0.0,0.0,0.0724121141464563,0.0,0.001408082306828632,0.0,0.023209383562783632,0.0,0.03820059797021986,0.0,0.008920838422011773,0.016260457606142486,0.0,0.0,0.0,0.015257332132568522,0.0,0.0,0.021097253829347212,0.003614966366145408,2
2015E335T050,2015,0.01796658491886179,0.0,0.006899612069315408,0.0,0.10702901098655386,0.0014219572547685265,0.0005866168969413477,0.0,0.014149700807703112,0.019583374900899495,0.005555068586822615,0.030722700946080973,0.0,0.006310508563083873,0.0,0.002341240220996072,0.0007696861085856479,0.0,0.0025659855107559144,0.0,4
2015E335T057,2015,0.04766959642592798,0.0,0.048309187290871296,0.0,0.011976195664155462,0.0,0.007991522691958243,0.0,0.14244749843182342,0.007110252196549274,0.024609478325798035,0.06924060289176526,0.0,0.0,0.016432889083718434,0.0008693905300798345,0.0037947937045141153,0.0,0.0,0.0,8
2015E335T012,2015,0.0,0.0,0.07728977431123177,0.0,0.0014798480759989955,0.0,0.01950567451360156,0.0,0.03589842504913264,0.0,0.00820044517226402,0.018211599314870788,0.0,0.0,0.0,0.013724678278180946,0.0,0.0,0.01748397265371174,0.004604239296795694,2
2015E335T021,2015,0.006087043882979494,0.0,0.06156995279628604,0.0,0.0,0.0,0.0,0.0,0.0047378698084310404,0.0,0.002335406300191869,0.1364759643887942,0.0,0.008628725241492921,0.004627521243569135,0.06399736182187002,0.004824784647916472,0.0,0.0,0.0,11
2015E335T052,2015,0.04721207445419364,0.000680010850265869,0.008645074182170167,0.04423285989978341,0.0,0.0,0.0005863489432969963,0.032838740232444784,0.0,0.0,0.0,0.0,0.0,0.018092515555882524,0.01903383344848415,0.0,0.0,0.0,0.001067956980460306,0.009148242616846108,0
2015E335T051,2015,0.017593146272270755,0.0,0.020567708458652002,0.0,0.0,0.0,0.0024576482046170167,0.020942332868958323,0.004778451310522298,0.0008826270461918753,0.0,0.0,0.001322333004027733,0.015478276447334655,0.004024445361197823,4.1251465786303986e-05,0.0008953248465065134,0.002786275727771383,0.008690934345367503,0.0,7
2016E017A002,2016,0.037936227139288715,0.0,0.004641322762607317,0.1245124886038554,0.011267879462372078,0.0,0.003854653087621854,0.026925123215245816,0.002317370575549665,6.18867005542819e-05,0.0,0.0,0.0,0.006267544767271444,0.01736340319629352,0.0,0.0013170677764829614,0.005223509048333458,0.0005543375872463238,0.0,3
2016E011A071,2016,0.0,0.0,0.031521294683969275,0.01929037673264245,0.001721779896664132,0.0,0.0,0.04026343182613148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009375356225199877,0.0,0.005459697550536033,0.0,7
2016E023T007,2016,0.004740126163718909,0.003871261251607509,0.001897721336173388,0.10261322891372164,0.0,0.0011368978852054224,0.002236562700619369,0.0,0.0029427782822547136,0.0026861463368371744,0.0,0.0054015533296362245,4.12290009901083e-05,0.012843657613343194,0.006804770532120142,0.0013854553853911964,0.0,0.0,0.017451211632230495,0.028802403056978117,3
2016E022T073,2016,0.02050534754925489,0.0006504802146615086,0.0,0.0,0.0,0.014730408945387635,0.0,0.0,0.0,0.1794843774901027,0.0,0.0,0.0,0.0,0.02069196709591791,0.0,0.028574216973615837,0.0,0.0,0.0,9
2016E020T024,2016,0.013601033999779256,0.0012382341346763024,0.02698687700702926,0.0055988917834339765,0.0,0.0016454108634887435,0.004226302612523805,0.001366891426666933,0.01580050826362082,0.0,0.0012279048531810318,0.0,0.0,0.002692719356613992,0.0005044194398203287,0.0014585101810583425,0.005078205814212907,0.0,0.007386204997421789,0.0,2
2016E020T071,2016,0.015428409525534604,0.0,0.014485317936720811,0.00038784185369464236,0.0,0.0006509013579325119,0.01925556291022923,0.0,0.007470302730263682,0.0,0.0,0.0,0.0,0.004306374048744933,0.012939518666125274,0.004956681350290692,0.008777477835923832,0.0,0.013654643451130422,0.005158496823949886,6
